filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20180903_145422 00672.jpg,1136946,"{}",1,0,"{""name"":""rect"",""x"":1047,""y"":1364,""width"":307,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00673.jpg,1132200,"{}",1,0,"{""name"":""rect"",""x"":1043,""y"":1355,""width"":335,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00674.jpg,1126037,"{}",1,0,"{""name"":""rect"",""x"":1080,""y"":1383,""width"":303,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00675.jpg,1109917,"{}",1,0,"{""name"":""rect"",""x"":1080,""y"":1369,""width"":298,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00801.jpg,1189858,"{}",1,0,"{""name"":""rect"",""x"":1229,""y"":1238,""width"":172,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00802.jpg,1187735,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1234,""width"":196,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00803.jpg,1188518,"{}",1,0,"{""name"":""rect"",""x"":1187,""y"":1238,""width"":214,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00804.jpg,1165545,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1229,""width"":214,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00805.jpg,1155062,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":1215,""width"":196,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00806.jpg,1156295,"{}",1,0,"{""name"":""rect"",""x"":1182,""y"":1220,""width"":205,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00807.jpg,1164327,"{}",1,0,"{""name"":""rect"",""x"":1206,""y"":1238,""width"":196,""height"":196}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00808.jpg,1181746,"{}",1,0,"{""name"":""rect"",""x"":1201,""y"":1243,""width"":200,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00809.jpg,1211984,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1248,""width"":214,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00810.jpg,1225570,"{}",1,0,"{""name"":""rect"",""x"":1201,""y"":1252,""width"":223,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00811.jpg,1242658,"{}",1,0,"{""name"":""rect"",""x"":1196,""y"":1257,""width"":237,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00812.jpg,1064148,"{}",1,0,"{""name"":""rect"",""x"":1210,""y"":1271,""width"":237,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00813.jpg,1227078,"{}",1,0,"{""name"":""rect"",""x"":1201,""y"":1280,""width"":242,""height"":196}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00814.jpg,1244625,"{}",1,0,"{""name"":""rect"",""x"":1224,""y"":1289,""width"":223,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00815.jpg,1230079,"{}",1,0,"{""name"":""rect"",""x"":1248,""y"":1294,""width"":242,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00816.jpg,1233418,"{}",1,0,"{""name"":""rect"",""x"":1262,""y"":1303,""width"":223,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00817.jpg,1242124,"{}",1,0,"{""name"":""rect"",""x"":1243,""y"":1308,""width"":251,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00818.jpg,1246495,"{}",1,0,"{""name"":""rect"",""x"":1262,""y"":1303,""width"":242,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00819.jpg,1236643,"{}",1,0,"{""name"":""rect"",""x"":1276,""y"":1313,""width"":251,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00820.jpg,1232878,"{}",1,0,"{""name"":""rect"",""x"":1299,""y"":1331,""width"":228,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00821.jpg,1233031,"{}",1,0,"{""name"":""rect"",""x"":1322,""y"":1336,""width"":233,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00822.jpg,1244260,"{}",1,0,"{""name"":""rect"",""x"":1327,""y"":1341,""width"":233,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00823.jpg,1255916,"{}",1,0,"{""name"":""rect"",""x"":1331,""y"":1359,""width"":214,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00824.jpg,1267487,"{}",1,0,"{""name"":""rect"",""x"":1341,""y"":1364,""width"":228,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00825.jpg,1281411,"{}",1,0,"{""name"":""rect"",""x"":1364,""y"":1406,""width"":219,""height"":182}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00826.jpg,1268994,"{}",1,0,"{""name"":""rect"",""x"":1392,""y"":1420,""width"":182,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00827.jpg,1264234,"{}",1,0,"{""name"":""rect"",""x"":1387,""y"":1438,""width"":205,""height"":182}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00828.jpg,1280138,"{}",1,0,"{""name"":""rect"",""x"":1406,""y"":1438,""width"":196,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00829.jpg,1277164,"{}",1,0,"{""name"":""rect"",""x"":1411,""y"":1466,""width"":209,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00830.jpg,1264903,"{}",1,0,"{""name"":""rect"",""x"":1424,""y"":1476,""width"":200,""height"":182}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00831.jpg,1264014,"{}",1,0,"{""name"":""rect"",""x"":1429,""y"":1476,""width"":196,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00832.jpg,1277220,"{}",1,0,"{""name"":""rect"",""x"":1438,""y"":1494,""width"":205,""height"":172}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00833.jpg,1274488,"{}",1,0,"{""name"":""rect"",""x"":1434,""y"":1499,""width"":219,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00834.jpg,1291328,"{}",1,0,"{""name"":""rect"",""x"":1411,""y"":1476,""width"":214,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00835.jpg,1298993,"{}",1,0,"{""name"":""rect"",""x"":1429,""y"":1494,""width"":196,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00836.jpg,1271355,"{}",1,0,"{""name"":""rect"",""x"":1392,""y"":1494,""width"":219,""height"":186}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00837.jpg,1249010,"{}",1,0,"{""name"":""rect"",""x"":1401,""y"":1476,""width"":172,""height"":196}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00838.jpg,1251071,"{}",1,0,"{""name"":""rect"",""x"":1387,""y"":1466,""width"":182,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00839.jpg,1233420,"{}",1,0,"{""name"":""rect"",""x"":1383,""y"":1466,""width"":149,""height"":172}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00840.jpg,1163907,"{}",1,0,"{""name"":""rect"",""x"":1373,""y"":1462,""width"":144,""height"":182}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00841.jpg,1134563,"{}",1,0,"{""name"":""rect"",""x"":1345,""y"":1420,""width"":177,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00842.jpg,952269,"{}",1,0,"{""name"":""rect"",""x"":1322,""y"":1424,""width"":168,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00843.jpg,1055748,"{}",1,0,"{""name"":""rect"",""x"":1327,""y"":1406,""width"":130,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00844.jpg,1068913,"{}",1,0,"{""name"":""rect"",""x"":1289,""y"":1406,""width"":172,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00845.jpg,1062010,"{}",1,0,"{""name"":""rect"",""x"":1299,""y"":1387,""width"":149,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00846.jpg,1090278,"{}",1,0,"{""name"":""rect"",""x"":1276,""y"":1373,""width"":186,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00847.jpg,1124680,"{}",1,0,"{""name"":""rect"",""x"":1271,""y"":1359,""width"":182,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00848.jpg,1151387,"{}",1,0,"{""name"":""rect"",""x"":1257,""y"":1359,""width"":196,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00849.jpg,1195889,"{}",1,0,"{""name"":""rect"",""x"":1271,""y"":1350,""width"":182,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00850.jpg,1211814,"{}",1,0,"{""name"":""rect"",""x"":1276,""y"":1345,""width"":196,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00851.jpg,1179192,"{}",1,0,"{""name"":""rect"",""x"":1266,""y"":1341,""width"":163,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00852.jpg,1156648,"{}",1,0,"{""name"":""rect"",""x"":1276,""y"":1350,""width"":163,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00853.jpg,1173071,"{}",1,0,"{""name"":""rect"",""x"":1280,""y"":1345,""width"":172,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00854.jpg,1240176,"{}",1,0,"{""name"":""rect"",""x"":1262,""y"":1327,""width"":158,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00855.jpg,1252548,"{}",1,0,"{""name"":""rect"",""x"":1262,""y"":1327,""width"":135,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00856.jpg,1269088,"{}",1,0,"{""name"":""rect"",""x"":1257,""y"":1327,""width"":140,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00857.jpg,1261601,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":1331,""width"":172,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00858.jpg,1268703,"{}",1,0,"{""name"":""rect"",""x"":1206,""y"":1313,""width"":182,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00859.jpg,1268814,"{}",1,0,"{""name"":""rect"",""x"":1201,""y"":1303,""width"":182,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00860.jpg,1261347,"{}",1,0,"{""name"":""rect"",""x"":1168,""y"":1294,""width"":191,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00861.jpg,1268208,"{}",1,0,"{""name"":""rect"",""x"":1210,""y"":1294,""width"":149,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00862.jpg,1269302,"{}",1,0,"{""name"":""rect"",""x"":1187,""y"":1280,""width"":196,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00863.jpg,1270388,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1280,""width"":196,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00864.jpg,1272581,"{}",1,0,"{""name"":""rect"",""x"":1182,""y"":1276,""width"":200,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00865.jpg,1269713,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":1285,""width"":186,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00866.jpg,1270340,"{}",1,0,"{""name"":""rect"",""x"":1224,""y"":1299,""width"":182,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00867.jpg,1254120,"{}",1,0,"{""name"":""rect"",""x"":1229,""y"":1303,""width"":200,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00868.jpg,1249735,"{}",1,0,"{""name"":""rect"",""x"":1234,""y"":1308,""width"":196,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00869.jpg,1262246,"{}",1,0,"{""name"":""rect"",""x"":1243,""y"":1322,""width"":191,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00870.jpg,1293596,"{}",1,0,"{""name"":""rect"",""x"":1252,""y"":1350,""width"":200,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00871.jpg,1285690,"{}",1,0,"{""name"":""rect"",""x"":1262,""y"":1350,""width"":209,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00872.jpg,1176086,"{}",1,0,"{""name"":""rect"",""x"":1271,""y"":1345,""width"":196,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00873.jpg,1268807,"{}",1,0,"{""name"":""rect"",""x"":1299,""y"":1364,""width"":191,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00874.jpg,1276135,"{}",1,0,"{""name"":""rect"",""x"":1299,""y"":1373,""width"":200,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00875.jpg,1275572,"{}",1,0,"{""name"":""rect"",""x"":1289,""y"":1369,""width"":219,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01121.jpg,1111079,"{}",1,0,"{""name"":""rect"",""x"":479,""y"":1145,""width"":200,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01122.jpg,1076056,"{}",1,0,"{""name"":""rect"",""x"":503,""y"":1127,""width"":196,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01123.jpg,1046667,"{}",1,0,"{""name"":""rect"",""x"":479,""y"":1103,""width"":247,""height"":289}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01124.jpg,1054264,"{}",1,0,"{""name"":""rect"",""x"":503,""y"":1127,""width"":228,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01125.jpg,1064078,"{}",1,0,"{""name"":""rect"",""x"":526,""y"":1122,""width"":172,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01126.jpg,1067786,"{}",1,0,"{""name"":""rect"",""x"":512,""y"":1117,""width"":219,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01127.jpg,1074421,"{}",1,0,"{""name"":""rect"",""x"":526,""y"":1108,""width"":228,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01128.jpg,1076443,"{}",1,0,"{""name"":""rect"",""x"":531,""y"":1108,""width"":214,""height"":256}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01129.jpg,1080101,"{}",1,0,"{""name"":""rect"",""x"":559,""y"":1117,""width"":205,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01130.jpg,1091889,"{}",1,0,"{""name"":""rect"",""x"":568,""y"":1122,""width"":191,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01131.jpg,1110706,"{}",1,0,"{""name"":""rect"",""x"":549,""y"":1131,""width"":219,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01132.jpg,1122222,"{}",1,0,"{""name"":""rect"",""x"":587,""y"":1131,""width"":209,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01133.jpg,1122119,"{}",1,0,"{""name"":""rect"",""x"":596,""y"":1150,""width"":209,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01134.jpg,1118146,"{}",1,0,"{""name"":""rect"",""x"":605,""y"":1154,""width"":214,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01135.jpg,1117973,"{}",1,0,"{""name"":""rect"",""x"":619,""y"":1164,""width"":219,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01136.jpg,1124950,"{}",1,0,"{""name"":""rect"",""x"":642,""y"":1164,""width"":219,""height"":256}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01137.jpg,1137296,"{}",1,0,"{""name"":""rect"",""x"":675,""y"":1182,""width"":209,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01138.jpg,1147071,"{}",1,0,"{""name"":""rect"",""x"":703,""y"":1196,""width"":209,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01139.jpg,1143638,"{}",1,0,"{""name"":""rect"",""x"":712,""y"":1196,""width"":219,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01140.jpg,1131689,"{}",1,0,"{""name"":""rect"",""x"":726,""y"":1215,""width"":205,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01141.jpg,1124900,"{}",1,0,"{""name"":""rect"",""x"":740,""y"":1192,""width"":196,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01142.jpg,1048493,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1215,""width"":182,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01143.jpg,1162626,"{}",1,0,"{""name"":""rect"",""x"":791,""y"":1215,""width"":205,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01144.jpg,1166344,"{}",1,0,"{""name"":""rect"",""x"":819,""y"":1220,""width"":205,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01145.jpg,1162813,"{}",1,0,"{""name"":""rect"",""x"":829,""y"":1192,""width"":214,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01146.jpg,1170887,"{}",1,0,"{""name"":""rect"",""x"":833,""y"":1210,""width"":223,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01147.jpg,1181255,"{}",1,0,"{""name"":""rect"",""x"":857,""y"":1192,""width"":228,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01148.jpg,1174516,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":1220,""width"":177,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01149.jpg,1155525,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":1196,""width"":196,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01150.jpg,930248,"{}",1,0,"{""name"":""rect"",""x"":908,""y"":1206,""width"":233,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01151.jpg,903023,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":1234,""width"":191,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01152.jpg,881615,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":1224,""width"":233,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01153.jpg,890749,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":1234,""width"":219,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01154.jpg,911625,"{}",1,0,"{""name"":""rect"",""x"":931,""y"":1229,""width"":186,""height"":256}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01155.jpg,875082,"{}",1,0,"{""name"":""rect"",""x"":889,""y"":1257,""width"":158,""height"":182}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01156.jpg,885573,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":1224,""width"":219,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01157.jpg,890151,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":1252,""width"":219,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01158.jpg,895027,"{}",1,0,"{""name"":""rect"",""x"":894,""y"":1248,""width"":214,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01159.jpg,901223,"{}",1,0,"{""name"":""rect"",""x"":889,""y"":1262,""width"":247,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01160.jpg,897204,"{}",1,0,"{""name"":""rect"",""x"":903,""y"":1248,""width"":205,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01161.jpg,886831,"{}",1,0,"{""name"":""rect"",""x"":884,""y"":1238,""width"":223,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01162.jpg,892132,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":1243,""width"":228,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01163.jpg,897829,"{}",1,0,"{""name"":""rect"",""x"":889,""y"":1229,""width"":214,""height"":247}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01164.jpg,900277,"{}",1,0,"{""name"":""rect"",""x"":898,""y"":1257,""width"":214,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01165.jpg,902518,"{}",1,0,"{""name"":""rect"",""x"":894,""y"":1252,""width"":219,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01166.jpg,910819,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":1248,""width"":205,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01167.jpg,924996,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":1257,""width"":214,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01168.jpg,935358,"{}",1,0,"{""name"":""rect"",""x"":926,""y"":1257,""width"":200,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01169.jpg,946850,"{}",1,0,"{""name"":""rect"",""x"":931,""y"":1262,""width"":219,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01170.jpg,976351,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":1271,""width"":196,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01171.jpg,988811,"{}",1,0,"{""name"":""rect"",""x"":931,""y"":1271,""width"":228,""height"":256}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01172.jpg,887367,"{}",1,0,"{""name"":""rect"",""x"":978,""y"":1285,""width"":172,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01173.jpg,1021814,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":1303,""width"":182,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01174.jpg,1035562,"{}",1,0,"{""name"":""rect"",""x"":987,""y"":1299,""width"":191,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01175.jpg,1034787,"{}",1,0,"{""name"":""rect"",""x"":992,""y"":1299,""width"":191,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01176.jpg,1052931,"{}",1,0,"{""name"":""rect"",""x"":1015,""y"":1294,""width"":172,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01177.jpg,1068500,"{}",1,0,"{""name"":""rect"",""x"":1038,""y"":1303,""width"":172,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01178.jpg,1084430,"{}",1,0,"{""name"":""rect"",""x"":1047,""y"":1303,""width"":149,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01179.jpg,1098690,"{}",1,0,"{""name"":""rect"",""x"":1047,""y"":1308,""width"":172,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01180.jpg,1128193,"{}",1,0,"{""name"":""rect"",""x"":1057,""y"":1317,""width"":172,""height"":228}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01181.jpg,1148073,"{}",1,0,"{""name"":""rect"",""x"":1052,""y"":1313,""width"":149,""height"":214}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01182.jpg,1165635,"{}",1,0,"{""name"":""rect"",""x"":1057,""y"":1322,""width"":168,""height"":233}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01183.jpg,1181235,"{}",1,0,"{""name"":""rect"",""x"":1052,""y"":1327,""width"":168,""height"":219}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01184.jpg,1195993,"{}",1,0,"{""name"":""rect"",""x"":1047,""y"":1327,""width"":144,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01185.jpg,1207382,"{}",1,0,"{""name"":""rect"",""x"":1071,""y"":1341,""width"":130,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01186.jpg,1211700,"{}",1,0,"{""name"":""rect"",""x"":1047,""y"":1345,""width"":177,""height"":209}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01187.jpg,1199920,"{}",1,0,"{""name"":""rect"",""x"":1061,""y"":1359,""width"":135,""height"":191}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01188.jpg,1199589,"{}",1,0,"{""name"":""rect"",""x"":1052,""y"":1355,""width"":149,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01189.jpg,1203616,"{}",1,0,"{""name"":""rect"",""x"":1066,""y"":1359,""width"":121,""height"":200}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01190.jpg,1217257,"{}",1,0,"{""name"":""rect"",""x"":1071,""y"":1369,""width"":130,""height"":186}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01191.jpg,1221365,"{}",1,0,"{""name"":""rect"",""x"":1071,""y"":1359,""width"":121,""height"":172}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01192.jpg,1222386,"{}",1,0,"{""name"":""rect"",""x"":1061,""y"":1383,""width"":154,""height"":149}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01193.jpg,1234129,"{}",1,0,"{""name"":""rect"",""x"":1066,""y"":1359,""width"":149,""height"":144}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01194.jpg,1238662,"{}",1,0,"{""name"":""rect"",""x"":1066,""y"":1373,""width"":172,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01195.jpg,1213925,"{}",1,0,"{""name"":""rect"",""x"":1080,""y"":1373,""width"":130,""height"":121}","{""Type"":""Open"",""Contraband"":""Pistol""}"
